object_id,leak_id,parser,file_name,filepath,date_parsed,file_size,file_line_count,parsed_identities,already_read_lines,status,file_type,detected_fields,leak_source
649c610c8daf2c5b459209f2,677be854f72dd5eae091fc36f93cb516dc312ca5ec24364c71354e4e8637ccc0,xing4-2.0.1,802.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/802.txt,1687970210,3287358,100000,99950,100000,finished,unknown,"['unknown', 'username', 'password', 'email']",Collection#1
649c4da768eea91ac11e7178,68161ef3cad3917e661193d9d63cb29187d13f14fe4a87cb2b033a5ee73f1644,xing2-2.0.1,1383.txt,collection1/Collection  #1_Games combos_Sharpening/1383.txt,1687965241,3380059,100000,99316,100000,finished,unknown,"['password', 'hash-md5', 'email', 'username']",Collection#1
649cd56468eea91ac1c0376e,6855849db6412a11756fd7a44d36f829f1353b24f5f5bcbffa0ac7c7e24eeba4,xing2-2.0.1,annuaire-celebrites.danslemonde.net {6.942} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/annuaire-celebrites.danslemonde.net {6.942} [HASH].txt,1687999850,363442,6941,6935,6941,finished,unknown,"['hash-md5', 'username', 'email', 'password']",Collection#1
649c833080bfe06f08e294f2,68779410a5270f2d2056f238805b117fee0bb29766c65f210aac844f0bb49f94,xing4-2.0.1,301.txt,collection1/Collection  #1_MAIL ACCESS combos/301.txt,1687978954,3095884,100000,99989,100000,finished,unknown,"['cc', 'username', 'email', 'password']",Collection#1
649c89b468eea91ac111e967,6944a29170bc0cef7a55a7df9cc9a7240ef8bb9688d9f67d6f241c175845b879,xing2-2.0.1,608.txt,collection1/Collection  #1_Games combos_Sharpening/608.txt,1687980588,2906631,100000,99996,100000,finished,unknown,"['email', 'unknown', 'password', 'username']",Collection#1
649c5b2c68eea91ac1ad48aa,6b18dac2746ff5334abf5e640615044c715492b0b393064fb52dd7d073ce84c3,xing2-2.0.1,1511.txt,collection1/Collection  #1_Games combos_Sharpening/1511.txt,1687968685,3313955,100000,99999,100000,finished,unknown,"['password', 'email']",Collection#1
649c58a38daf2c5b45d31dc5,6c536a29d92fa264c28714fd122e25ebb35cca73192905a86aa050a7dadac18f,xing4-2.0.1,235.txt,collection1/Collection  #1_OLD CLOUD_Monetary combos/235.txt,1687968062,3324455,100000,99153,100000,finished,unknown,"['password', 'username', 'cc', 'email']",Collection#1
649c7bb080bfe06f083cb55a,6c55caf5bd6eef7f74b9c9bbf0a1f4eb680a6565d5870e1edf3930331fbbad28,xing4-2.0.1,281.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/281.txt,1687976999,3169014,100000,99999,100000,finished,unknown,"['username', 'password', 'email']",Collection#1
649c73c98daf2c5b45fc454a,6cb2d32ad176268ca6143f2cd92a5a5e0c57e6c77827eb7d1844b95d44435192,xing4-2.0.1,913.txt,collection1/Collection  #1_EU combos/913.txt,1687974974,3213611,100000,99999,100000,finished,unknown,"['password', 'email', 'username']",Collection#1
649c64b58daf2c5b45c454d8,6d24afca287d8dc88688c195825fe7956165b137aecba3227cbb556a5b0e5119,xing4-2.0.1,559.txt,collection1/Collection  #1_EU combos/559.txt,1687971144,3282549,100000,99996,100000,finished,unknown,"['email', 'username', 'password', 'unknown']",Collection#1
649c71608daf2c5b45204282,6e7430d50ef6bd731ca126a92905206790b71ebcc3b4b4b28eed3b3600657dd7,xing4-2.0.1,1705.txt,collection1/Collection  #1_EU combos/1705.txt,1687974399,3223701,100000,99991,100000,finished,unknown,"['email', 'unknown', 'username', 'password', 'cc']",Collection#1
649c4f4568eea91ac1b09fad,6f030f2ab756485a7fedc99f939a571ddba14a1495f4109ceb35c7b5b2cb0aba,xing2-2.0.1,1964.txt,collection1/Collection  #1_EU combos/1964.txt,1687965630,3369539,100000,99999,100000,finished,unknown,"['username', 'email', 'password']",Collection#1
649c6f1f8daf2c5b455faadb,6f0ab9c95c9cbb75e160dbb6e12850ea42dab3b1d7d2f2e0d0b0ddb1fee5cc9b,xing4-2.0.1,1294.txt,collection1/Collection  #1_EU combos/1294.txt,1687973794,3235889,100000,99989,100000,finished,unknown,"['username', 'unknown', 'email', 'password']",Collection#1
649c858e68eea91ac10866f7,6f3eb34f881e07b742cee5f9983ada2bb2849a6c5d699ac13ba18387e33d040c,xing2-2.0.1,264.txt,collection1/Collection  #1_RU combo/264.txt,1687979544,3061747,100000,99989,100000,finished,unknown,"['email', 'username', 'unknown', 'password']",Collection#1
649c5d4f8daf2c5b45666c19,6fc4eacab64307225fe1312591c5ccd77c5148088ae8fdcc63f01abe87e446c8,xing4-2.0.1,1047.txt,collection1/Collection  #1_Games combos_Sharpening/1047.txt,1687969252,3300999,100000,99981,100000,finished,unknown,"['username', 'password', 'unknown', 'email', 'cc']",Collection#1
649c5eaa68eea91ac1ca9190,70b37a53730312d9c3e1f02a44239a31a9a5ea2089f64c8389c9a6792c25bfb3,xing2-2.0.1,179.txt,collection1/Collection  #1_Games combos_Sharpening/179.txt,1687969600,3296122,100000,80139,100000,finished,unknown,"['password', 'email', 'username']",Collection#1
649c11c98daf2c5b451690c2,7165babe8833c9464d49ed58b693d9047f969316eb209a798b551b3457e2554f,xing4-2.0.1,sumaco.ae {72.008} [NOHASH] (Job Search).txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/sumaco.ae {72.008} [NOHASH] (Job Search).txt,1687949899,2549556,72008,72004,72008,finished,unknown,"['email', 'cc', 'password', 'username']",Collection#1
649c18d5f95433b26bd67072,7238fe0499fa68f7158298fe8e5a5f3d21f155e8a44a3f7d295f4b17235e68e8,xing5-2.0.1,1509.txt,collection1/Collection  #1_EU combos/1509.txt,1687951870,3416805,100000,99992,100000,finished,unknown,"['password', 'email', 'username']",Collection#1
649c6bd28daf2c5b454ec120,728b178246f2cc0bbdcbd11899097a1aea0b21b3536837ae47dadbe875d0bcf8,xing4-2.0.1,1533.txt,collection1/Collection  #1_Games combos_Sharpening/1533.txt,1687972973,3249104,100000,99992,100000,finished,unknown,"['password', 'email', 'cc', 'unknown', 'username']",Collection#1
649c46798daf2c5b45136ebc,72f22ec613a5334e4f5f3c87f7618ee6dcf1ece82390cdc0b26ea0e30e3c57a2,xing4-2.0.1,4.txt,collection1/Collection  #1_OLD CLOUD_Monetary combos/4.txt,1687963406,3505297,100000,99918,100000,finished,unknown,"['password', 'cc', 'username', 'email', 'unknown']",Collection#1
649c799068eea91ac1df43be,73d068f17c1dc8ebfa60b653673e8fd4c3b32a06081eb556a7f5e9a22db1a4ce,xing2-2.0.1,40.txt,collection1/Collection  #1_Games combos_Sharpening/40.txt,1687976470,3186101,100000,99998,100000,finished,unknown,"['email', 'password']",Collection#1
649c839268eea91ac159b323,74576fbfd50fd0283b5dea8e943ce6cae71952952b58ce2b050e6a890d0e15f3,xing2-2.0.1,814.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/814.txt,1687979037,3093853,100000,99995,100000,finished,unknown,"['password', 'email']",Collection#1
649cd61168eea91ac1f69f55,748aae730fdc925083b8047fbf3abd7793ab37255574888466edca293efffa78,xing2-2.0.1,schulz.cl {1.206} [HASH] [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/schulz.cl {1.206} [HASH] [NOHASH].txt,1688000018,41746,1206,1206,1206,finished,unknown,"['password', 'email']",Collection#1
649c5b4968eea91ac1b81c81,74e89d433f98e45661d7c9f5f27ad7de78da9b3a00ac6104025233344b81e76d,xing2-2.0.1,1282.txt,collection1/Collection  #1_EU combos/1282.txt,1687968741,3313136,100000,99987,100000,finished,unknown,"['email', 'username', 'password']",Collection#1
649c89e468eea91ac11f7e78,7515b50f3a34822f2c2a6b6a2da6eaacee81e6163e1b3640b99e8019744468e5,xing2-2.0.1,662.txt,collection1/Collection  #1_EU combos/662.txt,1687980641,2890068,100000,99985,100000,finished,unknown,"['username', 'email', 'cc', 'password']",Collection#1
649c7fce80bfe06f08ba1367,753d221fb786b401e3bffdf44221458cd6af1ac73004b433758e3302261719d1,xing4-2.0.1,36.txt,collection1/Collection  #1_OLD CLOUD_Porn combos/36.txt,1687978094,3128002,100000,99992,100000,finished,unknown,"['email', 'password', 'username']",Collection#1
649cd4fe68eea91ac19a73d8,77975656a4fd088d7c56bd7c5e107dddc648b2fee63fb0ba333d8252a1f4e92f,xing2-2.0.1,kdo-perso.info {18.723} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/kdo-perso.info {18.723} [NOHASH].txt,1687999762,628183,18723,18719,18723,finished,unknown,"['username', 'password', 'email']",Collection#1
649c651468eea91ac1da52ee,7ad2508dd3a18ae5722088a7ec8b0a3459d5faf4b74d57e15048c162456d6451,xing2-2.0.1,650.txt,collection1/Collection  #1_EU combos/650.txt,1687971232,3281474,100000,99998,100000,finished,unknown,"['email', 'cc', 'password', 'username']",Collection#1
649cd61a68eea91ac1f7fc0b,7c61c9ccb4e262472b1a46c7a5f9876cbff79d9bfb9031d7429332802353382f,xing2-2.0.1,www.sirkom.com.txt,collection1/Collection  #1_OLD CLOUD_Dump cleaned - deleted duplicated and trash/www.sirkom.com.txt,1688000027,28395,1069,1068,1069,finished,unknown,"['username', 'email', 'password']",Collection#1
649c6bfe8daf2c5b455f62ca,7e22ac1336a8e9f26c7bc2d4ada61523b30e146a55a8943a395f8035a249865a,xing4-2.0.1,42.txt,collection1/Collection  #1_BTC combos/42.txt,1687973004,3248398,100000,93507,100000,finished,unknown,"['password', 'username', 'email']",Collection#1
649c6ab168eea91ac1ee1d5b,7f31234e37c0769b50f28ccdeb2b2bf63efd1553150c1c3f975bcb59f641cc97,xing2-2.0.1,678.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/678.txt,1687972674,3253852,100000,99999,100000,finished,unknown,"['cc', 'email', 'username', 'password']",Collection#1
649c1a31f95433b26b249be4,7fc1e9b39567f0f5d722c271bccae3068a18862a007a71aa9f25178f7e1a5cc7,xing5-2.0.1,1259.txt,collection1/Collection  #1_EU combos/1259.txt,1687952269,3364461,100000,99996,100000,finished,unknown,"['email', 'password', 'cc', 'username']",Collection#1
649c566b8daf2c5b451a6f6e,80632a172e937045cf4224d653ea910416d201ff60d2b021139a8f5f3036807b,xing4-2.0.1,364.txt,collection1/Collection  #1_MAIL ACCESS combos/364.txt,1687967504,3341983,100000,99985,100000,finished,unknown,"['password', 'unknown', 'email', 'cc', 'username']",Collection#1
649c461d68eea91ac1c57dcd,8074ea60a84d708a43598699361dfaca75c66da527e0254b91cf41a1176c138f,xing2-2.0.1,101.txt,collection1/Collection  #1_OLD CLOUD_UK combos/101.txt,1687963300,3508228,100000,99999,100000,finished,unknown,"['cc', 'password', 'username', 'email']",Collection#1
649c58f568eea91ac1e7f830,8102cadc0383ea90486529f3593ac81143a4236d2e77c25ab1367d890dbb69d3,xing2-2.0.1,185.txt,collection1/Collection  #1_Games combos_Sharpening/185.txt,1687968138,3321960,100000,99966,100000,finished,unknown,"['password', 'username', 'email']",Collection#1
649c601268eea91ac13b5703,8173d12eafbb73c5041a50050c335a9c6b780ba86af938ac6b20ca6ee9559298,xing2-2.0.1,488.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/488.txt,1687969960,3288849,100000,99999,100000,finished,unknown,"['username', 'password', 'email']",Collection#1
649c6a498daf2c5b45c91f69,81a978d6004e8f7a491bf111f8c19a610cd9a2c40a033bf5bc55ca270c750994,xing4-2.0.1,713.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/713.txt,1687972546,3258182,100000,99997,100000,finished,unknown,"['username', 'password', 'cc', 'email', 'unknown']",Collection#1
649c630e68eea91ac12ed25e,82333f66b6252a2c4f79ac79412f0eefd62b4164840d4d292effe627a3d45ee0,xing2-2.0.1,1159.txt,collection1/Collection  #1_Games combos_Sharpening/1159.txt,1687970723,3285064,100000,99991,100000,finished,unknown,"['username', 'email', 'password']",Collection#1
649cd61368eea91ac1f6ea9d,823ba5eb5b418ca4e63db86c3058ec7053332c0dcf0942ddd50896758a42bcb6,xing2-2.0.1,pension-buchen.de {1.175} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/pension-buchen.de {1.175} [NOHASH].txt,1688000020,39220,1175,1175,1175,finished,unknown,"['password', 'email']",Collection#1
649c725168eea91ac161b5a7,8248f2172a29a893ae91f20321787bc5e0f8a483809914552733aaca19615a3a,xing2-2.0.1,43.txt,collection1/Collection  #1_OLD CLOUD_CHINA combos/43.txt,1687974604,3219409,100000,99999,100000,finished,unknown,"['username', 'password', 'email']",Collection#1
649c5ef58daf2c5b45e9c6d2,83f5910fd7743a6589bf8fb0513ee9a9efaf098927d9f731cf998703215503e3,xing4-2.0.1,48.txt,collection1/Collection  #1_Games combos_Sharpening/48.txt,1687969676,3295552,100000,99999,100000,finished,unknown,"['email', 'password']",Collection#1
649c1db049b0f45829f3dc8c,8525fe88e3847769284eb865d89ed1114fa457545731915167cf03119352a333,xeno7-2.0.1,www.trle.net {2.016} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/www.trle.net {2.016} [HASH].txt,1687952819,119296,2015,2015,2015,finished,unknown,"['email', 'password']",Collection#1
649c7c6280bfe06f08861405,853b91223d81fc680e5e3f4728ecc42f4d4f1a8023f62913ecc36df0573869d8,xing4-2.0.1,1073.txt,collection1/Collection  #1_EU combos/1073.txt,1687977176,3163574,100000,99994,100000,finished,unknown,"['password', 'username', 'cc', 'email']",Collection#1
649c835780bfe06f08ec87fe,863193bb222096f49dd9c685237a9cde2c76141782dd82deeade866ffc53b6ef,xing4-2.0.1,1946.txt,collection1/Collection  #1_EU combos/1946.txt,1687978969,3095312,100000,99999,100000,finished,unknown,"['password', 'email', 'username']",Collection#1
649c25a6f5f3ec01136935fe,8678cea759f6bc5ec350a92ba910e85be9a1233d5c259133f60711f9626aeada,xeno7-2.0.1,titurf.com {4.225} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/titurf.com {4.225} [NOHASH].txt,1687954859,129640,4225,4225,4225,finished,unknown,"['email', 'password']",Collection#1
649c0318c0b597f7f6348cb0,87d16b45c64f4d0f7b8252baa0433321f7871948c33357b05777594418f137a9,xing5-2.0.1,0.txt,collection1/Collection  #1_OLD CLOUD_Shopping combos/0.txt,1687946173,3073090,100000,99990,100000,finished,unknown,"['cc', 'email', 'username', 'password']",Collection#1
649c7e3e80bfe06f082b895d,87d5b20255335202d2d1fc480ee3b492b04bbf643a01243cfb921d157a01940f,xing4-2.0.1,749.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/749.txt,1687977661,3143432,100000,99999,100000,finished,unknown,"['username', 'cc', 'password', 'email']",Collection#1
649cd5db68eea91ac1ea2ef9,87e5bd6db333aabb0ee5aad78af5389f955089567442dd57b36462af8ad83030,xing2-2.0.1,210.1.20.19 {2.010} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/210.1.20.19 {2.010} [HASH].txt,1687999965,116614,2010,2010,2010,finished,unknown,"['email', 'password']",Collection#1
649c780280bfe06f080fe004,8818da3d5090d932ad3859427d5cafb10b80ec74b89cf1becd90ea958d21c7c8,xing4-2.0.1,974.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/974.txt,1687976084,3193202,100000,99994,100000,finished,unknown,"['password', 'email', 'cc', 'unknown', 'username']",Collection#1
649c8aee68eea91ac17f04f4,8819cc515a9452c42ce73bc642eea85d79d9ad89342c68d4580c73a62a39c0f3,xing2-2.0.1,991.txt,collection1/Collection  #1_EU combos/991.txt,1687980913,2856738,100000,99981,100000,finished,unknown,"['email', 'password', 'username']",Collection#1
649c878268eea91ac1a79167,88321eb773f1eb96353745bd83dbeb97712ad5b59afcf8f4052eae86a80428ed,xing2-2.0.1,197.txt,collection1/Collection  #1_OLD CLOUD_Monetary combos/197.txt,1687980030,3008924,100000,99999,100000,finished,unknown,"['email', 'username', 'password']",Collection#1
649c789580bfe06f083f28d7,88639f4fd29b3d2f9f83e9e09d38f88996bcffed8fe1bdab9bd6d9b120cc6c4d,xing4-2.0.1,964.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/964.txt,1687976234,3192064,100000,99990,100000,finished,unknown,"['email', 'password', 'username']",Collection#1
649c42798daf2c5b45c00578,8a14424245d2bc565b7f88cdfb8fb5c5f6f89ce85a4c28f6325899f60aa5691b,xing4-2.0.1,60.txt,collection1/Collection  #1_OLD CLOUD_UK combos/60.txt,1687962373,3709176,100000,99999,100000,finished,unknown,"['email', 'password', 'username']",Collection#1
649c240190ceea2e957438ff,8b20f482be23074c72c059e41f1bb93f1ffe9ae04108cf01866e4ce5aff15ae8,xeno7-2.0.1,welfare.org.pk {3.548} [HASH] [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/welfare.org.pk {3.548} [HASH] [NOHASH].txt,1687954438,118044,3548,3548,3548,finished,unknown,"['password', 'email']",Collection#1
649c55e58daf2c5b45ea29c8,8be9b18cb75c21a05a96f9a864c8b3b24cf9d052101900c68c1276796154f404,xing4-2.0.1,1009.txt,collection1/Collection  #1_EU combos/1009.txt,1687967337,3344993,100000,99999,100000,finished,unknown,"['password', 'username', 'email', 'cc']",Collection#1
649cd58268eea91ac1cbe265,8c5661c6dc0bea88bad1acaccfc8d8fb2782ea8b1f0fda1449957779195096c1,xing2-2.0.1,m.horaires-cinemas.fr {8.445} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/m.horaires-cinemas.fr {8.445} [NOHASH].txt,1687999883,275301,8445,8443,8445,finished,unknown,"['username', 'password', 'email']",Collection#1
649c5c5f8daf2c5b451d7c8a,8f99e3295e7be56d00b7f1a3f5537052d21347de8d9bea60d2470132e9251053,xing4-2.0.1,2238.txt,collection1/Collection  #1_EU combos/2238.txt,1687969027,3307859,100000,99999,100000,finished,unknown,"['username', 'email', 'password']",Collection#1
649c776580bfe06f08dcc455,8fa73031aecca5e000dcc927b197d33182a373aaa7340c54f12c67c5575ba41f,xing4-2.0.1,822.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/822.txt,1687975935,3195221,100000,99909,100000,finished,unknown,"['password', 'cc', 'username', 'email']",Collection#1
649c1a5cffe597e5133975ad,90ca127fbb3eb9a4fb30dd96006c2c630cdce538b6e83bbfad632d7494a22175,xeno7-2.0.1,www.salsa-stuttgart.com {10.010} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Dumps/www.salsa-stuttgart.com {10.010} [NOHASH].txt,1687951977,305430,10009,9992,10009,finished,unknown,"['username', 'email', 'password']",Collection#1
649c758868eea91ac185c5a8,91c4714f0f13c520105d06af40c8ace09d65b61922f16995644d5245b35b505d,xing2-2.0.1,48.txt,collection1/Collection  #1_OLD CLOUD_CHINA combos/48.txt,1687975415,3204264,100000,99999,100000,finished,unknown,"['username', 'password', 'email']",Collection#1
649c4c368daf2c5b45d68af7,91d4e22bc0445f1dbdf00a86bff59f9fdb054316fa8ae973bb3ce4cb500d6181,xing4-2.0.1,750.txt,collection1/Collection  #1_Games combos_Sharpening/750.txt,1687964905,3399030,100000,99975,100000,finished,unknown,"['password', 'email', 'unknown', 'username']",Collection#1
649c851668eea91ac1dfa9aa,938ef0021f4f406e2c461e21d7cdaa099be6005000a11625bf5baddec88184a7,xing2-2.0.1,256.txt,collection1/Collection  #1_RU combo/256.txt,1687979422,3066634,100000,99989,100000,finished,unknown,"['password', 'username', 'email']",Collection#1
649c5ff68daf2c5b45340c14,941215db8dad76d6b186dbd8db7396feff519d11b0f3fb8a2a084095cbd3a4d7,xing4-2.0.1,660.txt,collection1/Collection  #1_Games combos_Sharpening/660.txt,1687969921,3289431,100000,99996,100000,finished,unknown,"['cc', 'password', 'email', 'username']",Collection#1
649c4a998daf2c5b4561a82a,9477ee4073d71f499e5fdbe28fe4e5b0dd63a56085d7b18eb660e85e2bbf0857,xing4-2.0.1,169.txt,collection1/Collection  #1_OLD CLOUD_UK combos/169.txt,1687964487,3435442,100000,99996,100000,finished,unknown,"['email', 'username', 'password']",Collection#1
649c78a380bfe06f084394f6,95f129c79ca6dde0e06438dbdd5344e712a0e582536e027b522bc864c40de8ee,xing4-2.0.1,848.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/848.txt,1687976249,3191939,100000,99921,100000,finished,unknown,"['cc', 'email', 'username', 'password']",Collection#1
649c7bec80bfe06f08582c7e,97bda8320c25fc056e95f0f5f40c462d7b7b9390fb520463c0ef3e5b3575fcdb,xing4-2.0.1,1437.txt,collection1/Collection  #1_Games combos_Sharpening/1437.txt,1687977056,3167648,100000,99999,100000,finished,unknown,"['username', 'email', 'password']",Collection#1
649c693a8daf2c5b4570ad29,97fd3f63a249cc6a29483edb99bbe60036adb4e586b5a70626408e3028da83b4,xing4-2.0.1,2179.txt,collection1/Collection  #1_EU combos/2179.txt,1687972318,3262278,100000,99991,100000,finished,unknown,"['email', 'username', 'unknown', 'password']",Collection#1
649cd5d868eea91ac1e9698b,980bc16dc9ddde13cf8f3a22529def4b2b1ce0561e6a01a6dff8b19979d89c14,xing2-2.0.1,www.trle.net.txt,collection1/Collection  #1_OLD CLOUD_Dump cleaned - deleted duplicated and trash/www.trle.net.txt,1687999962,121026,2044,2044,2044,finished,unknown,"['email', 'password']",Collection#1
649c73b18daf2c5b45f4a3e9,98b23a6696a29cbe927a6c14fd1284a569b75e7b0db7b40d75a3ff847a8667d3,xing4-2.0.1,43.txt,collection1/Collection  #1_Shopping combos/43.txt,1687974974,3213724,100000,99997,100000,finished,unknown,"['password', 'email', 'username']",Collection#1
649c49b568eea91ac1f8cf0b,9967ce226fb9fe58db0a7b9f05267d431b4d1f631418a8c2d0ad77be5ecc148d,xing2-2.0.1,663.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/663.txt,1687964241,3451033,100000,99993,100000,finished,unknown,"['email', 'username', 'password']",Collection#1
649c227994c1b0ff0c3e768b,99bebbc05dc824f2f0be6dc44a07c6ac3ceb37dfa19005265c976b40f0ea9f58,xeno7-2.0.1,ican.org.np {11.440} [HASH] [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/ican.org.np {11.440} [HASH] [NOHASH].txt,1687954071,438983,11440,11435,11440,finished,unknown,"['hash-md5', 'username', 'password', 'cc', 'email']",Collection#1
649c61c48daf2c5b45d1bb44,9a55db9d8a245a4575c2cbd318dee4c31aa7c8cabc0a66efe780cf1197744dab,xing4-2.0.1,586.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/586.txt,1687970386,3286694,100000,99999,100000,finished,unknown,"['username', 'password', 'email']",Collection#1
649c1296c0b597f7f662f21d,9a73e45cdf6f6f815f9b7d76c437646fdfab49f30ba0449861e4c6ddda472b33,xing5-2.0.1,958.txt,collection1/Collection  #1_EU combos/958.txt,1687950300,3467533,100000,99999,100000,finished,unknown,"['cc', 'password', 'username', 'email']",Collection#1
649c7e9280bfe06f084a0d86,9b04ece5f3ab3c0d41a3edd6ad9e73f4e462beddcb55c6717bc9579adf2d8144,xing4-2.0.1,3.txt,collection1/Collection  #1_OLD CLOUD_USA combos/3.txt,1687977767,3135636,100000,99998,100000,finished,unknown,"['email', 'password', 'username']",Collection#1
649c835468eea91ac1458f67,9b10b5382c845705e1903a5f9f4e1a7745a1d64e153b1f2b33d47ab855046406,xing2-2.0.1,300.txt,collection1/Collection  #1_MAIL ACCESS combos/300.txt,1687978989,3094804,100000,99986,100000,finished,unknown,"['email', 'cc', 'password', 'username']",Collection#1
649c85ee80bfe06f08c6beb6,9ca01b09129629e40cadcd19eee962921ea2b0a54003bc2a0b09d2036412813b,xing4-2.0.1,261.txt,collection1/Collection  #1_RU combo/261.txt,1687979655,3061020,100000,99992,100000,finished,unknown,"['email', 'password', 'username']",Collection#1
649c43718daf2c5b4514aa1a,9e1f902aca5b0d3f1f4dd66575ba54133db697ad13da4b79da93b52d888d202f,xing4-2.0.1,17.txt,collection1/Collection  #1_OLD CLOUD_UK combos/17.txt,1687962643,3635148,100000,99999,100000,finished,unknown,"['password', 'email', 'username']",Collection#1
649c1db1f95433b26b002052,9e930a0b6f951fbf772035c0c55444346e51e19a57f0f8736b0cf892a07104c8,xing5-2.0.1,www.okmedicina.it.txt,collection1/Collection  #1_OLD CLOUD_Dump cleaned - deleted duplicated and trash/www.okmedicina.it.txt,1687953082,3691933,44183,36798,44183,finished,unknown,"['username', 'email', 'password', 'hash-md5', 'hash-mcf']",Collection#1
649c1c3919443e05192365fd,a01e0f694c4d3af43bb7646b62c6f59002c7534115699152e802dca16cc0fa25,xeno7-2.0.1,www.avtobazar.su {29.988} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/www.avtobazar.su {29.988} [HASH].txt,1687952615,1540433,29987,29812,29987,finished,unknown,"['hash-md5', 'email', 'password']",Collection#1
649c43a68daf2c5b4527f8b2,a0245aea85fbd361faa40c76657d37b4452a56872b734d4b786a06b00202d01a,xing4-2.0.1,14.txt,collection1/Collection  #1_OLD CLOUD_UK combos/14.txt,1687962686,3628511,100000,99999,100000,finished,unknown,"['username', 'password', 'email']",Collection#1
649c10dd8daf2c5b45dc328a,a033a120a6deef51f5c0511cbf33270fd8a615ba2b205c4d143f61a440ffc9c4,xing4-2.0.1,www.mospsy.ru {57.314} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/www.mospsy.ru {57.314} [HASH].txt,1687949650,3043699,57313,56616,57313,finished,unknown,"['hash-md5', 'username', 'email', 'password']",Collection#1
649c4d3168eea91ac1f9fbc3,a0c379e5747c08a9aab5b6e59c12f295dcd22c34b24b0f82085bb07e5cbf2083,xing2-2.0.1,1309.txt,collection1/Collection  #1_Games combos_Sharpening/1309.txt,1687965139,3381351,100000,99254,100000,finished,unknown,"['email', 'hash-md5', 'username', 'cc', 'password']",Collection#1
649c1a1f832e139180b94368,a12a04a619c4f1a9d00321ea13a725c8115056f990bd31b2d71010bcaa9e4c49,xeno7-2.0.1,www.radiohit.by {7.190} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Dumps/www.radiohit.by {7.190} [NOHASH].txt,1687951912,249819,7189,7185,7189,finished,unknown,"['password', 'email', 'username']",Collection#1
649c6a7268eea91ac1d4a789,a20497b3127a121ca34dbf5ddb5f89b119940baa8d76b04f1e1953249ef5d92b,xing2-2.0.1,716.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/716.txt,1687972587,3255539,100000,99993,100000,finished,unknown,"['password', 'username', 'cc', 'email']",Collection#1
649cd5d668eea91ac1e8acc8,a25608ea66d9d12dd6e9c48195dfe040282672dfe5792465e009ee2b4cf37c16,xing2-2.0.1,vlab1.iitr.ac.in {3.461} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/vlab1.iitr.ac.in {3.461} [NOHASH].txt,1687999961,122542,3461,3461,3461,finished,unknown,"['username', 'password', 'email']",Collection#1
649c602a68eea91ac142d11f,a2fef15bfc421dc09c44602c0e39ca5640b6b0329a87bd7311aded13b372833c,xing2-2.0.1,178.txt,collection1/Collection  #1_MAIL ACCESS combos/178.txt,1687970019,3288624,100000,99998,100000,finished,unknown,"['password', 'username', 'email']",Collection#1
649c1db049b0f45829f3dc93,a3c706be8f3be89413b2e0d8f9aa0396af949eda94ccde167cb2d13f01904cda,xeno7-2.0.1,jikgu.kr {1.449} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/jikgu.kr {1.449} [NOHASH].txt,1687952819,43188,1449,1449,1449,finished,unknown,"['password', 'email']",Collection#1
